area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,qtrly_estabs,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_chg,oty_qtrly_estabs_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
20001,1,1023,73,0,2020,4,,1,5,5,5,108354,0,0,1667,,35.28,10.24,10.16,10.12,11.11,0,0,1.09,,0,0,0,0,1,25,1,25,379,0.4,0,0,0,0,-250,-13
20001,5,1023,73,0,2020,4,,43,143,142,148,1723651,226445,2882,919,,1.22,0.44,0.43,0.45,0.31,0.27,0.44,0.7,,7,19.4,6,4.4,3,2.2,11,8,24118,1.4,54087,31.4,1684,140.6,-31,-3.3
20003,5,1023,73,0,2020,4,,22,91,95,98,1267244,124617,1819,1030,,1.02,0.7,0.71,0.72,0.56,0.38,0.49,0.79,,2,10,-4,-4.2,-1,-1,1,1,115483,10,23404,23.1,926,103.7,107,11.6
20005,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,13.78,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20005,5,1023,73,0,2020,4,,38,279,275,282,5871013,233892,3301,1621,,1.05,0.9,0.89,0.92,1.02,0.43,0.79,1.13,,-1,-2.6,-35,-11.1,-38,-12.1,-33,-10.5,477599,8.9,-27657,-10.6,-786,-19.2,300,22.7
20007,5,1023,73,0,2020,4,,11,42,42,44,587998,17793,64,1060,,0.59,0.48,0.47,0.48,0.38,0.05,0.09,0.81,,0,0,-1,-2.3,-2,-4.5,-1,-2.2,32352,5.8,-9096,-33.8,-59,-48,89,9.2
20009,5,1023,73,0,2020,4,,96,716,716,716,10054529,627643,6376,1080,,1.16,1.07,1.07,1.07,0.87,0.48,0.89,0.81,,0,0,-46,-6,-36,-4.8,-40,-5.3,-256481,-2.5,-2743,-0.4,283,4.6,32,3.1
20011,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,15.13,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20011,5,1023,73,0,2020,4,,35,250,256,259,3057968,234471,7557,922,,1.06,0.74,0.76,0.77,0.57,0.35,1.51,0.75,,1,2.9,-37,-12.9,-43,-14.4,-37,-12.5,-292263,-8.7,-221476,-48.6,-12499,-62.3,45,5.1
20013,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,16.48,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20013,5,1023,73,0,2020,4,,24,172,177,174,2633661,110685,2968,1162,,0.79,0.62,0.63,0.62,0.49,0.23,0.77,0.78,,2,9.1,2,1.2,3,1.7,5,3,64529,2.5,-19559,-15,124,4.4,6,0.5
20015,5,1023,73,0,2020,4,,160,604,591,594,8576295,952276,17351,1106,,1.23,0.54,0.53,0.55,0.41,0.3,0.88,0.77,,4,2.6,36,6.3,25,4.4,22,3.8,1551853,22.1,170504,21.8,6192,55.5,156,16.4
20017,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,62.57,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20017,5,1023,73,0,2020,4,,4,18,18,18,204483,19047,128,874,,0.5,0.37,0.37,0.36,0.26,0.16,0.15,0.72,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20019,5,1023,73,0,2020,4,,8,22,21,22,221040,52352,320,785,,0.9,0.48,0.46,0.49,0.37,0.48,0.36,0.78,,-1,-11.1,1,4.8,0,0,0,0,41135,22.9,15568,42.3,-224,-41.2,136,21
20021,5,1023,73,0,2020,4,,29,132,130,144,1680439,175794,3220,955,,0.81,0.41,0.4,0.44,0.25,0.28,0.69,0.6,,-2,-6.5,-24,-15.4,-33,-20.2,-22,-13.3,-168356,-9.1,-73966,-29.6,-808,-20.1,75,8.5
20023,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,42.51,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20023,5,1023,73,0,2020,4,,7,26,27,27,468963,11078,75,1353,,0.59,0.52,0.53,0.51,0.67,0.1,0.18,1.28,,-1,-12.5,0,0,0,0,1,3.8,15714,3.5,-3789,-25.5,-27,-26.5,29,2.2
20025,5,1023,73,0,2020,4,,7,33,33,33,644126,31537,542,1501,,0.84,0.72,0.71,0.71,0.77,0.13,1.03,1.07,,-1,-12.5,-1,-2.9,0,0,0,0,-41149,-6,11246,55.4,331,156.9,-80,-5.1
20027,5,1023,73,0,2020,4,,29,103,103,103,1119378,91420,1050,836,,1.1,0.59,0.6,0.6,0.43,0.22,0.29,0.72,,2,7.4,9,9.6,13,14.4,8,8.4,16980,1.5,-2547,-2.7,9,0.9,-76,-8.3
20029,5,1023,73,0,2020,4,,25,96,97,98,1531377,102770,1262,1214,,0.97,0.52,0.53,0.54,0.57,0.24,0.55,1.08,,-3,-10.7,-4,-4,-5,-4.9,-6,-5.8,56783,3.9,-40264,-28.1,-472,-27.2,102,9.2
20031,5,1023,73,0,2020,4,,19,114,112,114,1986739,135754,928,1348,,0.85,0.53,0.55,0.55,0.38,0.28,0.19,0.7,,-1,-5,-2,-1.7,-7,-5.9,-8,-6.6,72163,3.8,-18563,-12,-648,-41.1,110,8.9
20033,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,64.76,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20033,5,1023,73,0,2020,4,,7,38,39,39,715702,26602,438,1424,,0.91,1.06,1.05,1.04,1.41,0.23,1.64,1.35,,0,0,-1,-2.6,0,0,-1,-2.5,113943,18.9,19082,253.8,427,3881.8,247,21
20035,5,1023,73,0,2020,4,,62,403,401,399,5732671,379363,4543,1100,,0.91,0.51,0.51,0.51,0.4,0.2,0.35,0.78,,-5,-7.5,-3,-0.7,-7,-1.7,-16,-3.9,227434,4.1,-41938,-10,-2130,-31.9,66,6.4
20037,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,5.64,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20037,5,1023,73,0,2020,4,,101,441,439,444,4952393,566622,8866,863,,1.14,0.45,0.44,0.45,0.29,0.26,0.58,0.66,,-2,-1.9,-13,-2.9,-20,-4.4,-6,-1.3,64675,1.3,11250,2,-346,-3.8,35,4.2
20039,5,1023,73,0,2020,4,,10,26,26,26,512242,19397,189,1516,,0.81,0.51,0.5,0.48,0.73,0.2,0.44,1.47,,-1,-9.1,0,0,0,0,0,0,27163,5.6,-9946,-33.9,-2,-1,81,5.6
20041,5,1023,73,0,2020,4,,50,223,219,222,3121604,302177,4478,1085,,1.08,0.63,0.62,0.62,0.52,0.32,0.64,0.84,,3,6.4,-6,-2.6,-9,-3.9,-3,-1.3,437629,16.3,76732,34,2453,121.1,177,19.5
20043,5,1023,73,0,2020,4,,17,95,92,97,1815889,99467,1967,1476,,0.93,0.7,0.71,0.72,0.75,0.24,0.6,1.05,,-2,-10.5,7,8,-4,-4.2,3,3.2,168744,10.2,-34793,-25.9,32,1.7,109,8
20045,5,1023,73,0,2020,4,,325,1591,1598,1574,23652756,2624838,44428,1146,,1.15,0.59,0.59,0.59,0.45,0.36,1.01,0.76,,-5,-1.5,-120,-7,-92,-5.4,-109,-6.5,1357373,6.1,90363,3.6,4994,12.7,134,13.2
20047,5,1023,73,0,2020,4,,7,26,26,25,270732,29675,449,811,,0.59,0.49,0.49,0.45,0.29,0.24,0.83,0.61,,0,0,-1,-3.7,1,4,0,0,-404,-0.1,2773,10.3,15,3.5,-2,-0.2
20049,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,68.75,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20049,5,1023,73,0,2020,4,,4,31,30,30,262669,16383,41,666,,0.55,0.92,0.88,0.84,0.66,0.14,0.09,0.75,N,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,1,1023,73,0,2020,4,,2,31,32,31,728365,0,0,1788,,25.39,23.46,23.93,23.03,26.58,0,0,1.13,,0,0,1,3.3,1,3.2,0,0,48305,7.1,0,0,0,0,82,4.8
20051,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,10.2,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20051,5,1023,73,0,2020,4,,107,610,609,617,10026920,733423,10498,1260,,1.09,0.69,0.69,0.69,0.64,0.53,1.21,0.93,,-1,-0.9,8,1.3,13,2.2,42,7.3,796035,8.6,240,0,525,5.3,59,4.9
20053,5,1023,73,0,2020,4,,15,108,110,114,1237621,66552,455,860,,0.89,0.83,0.85,0.86,0.53,0.18,0.35,0.62,,0,0,-16,-12.9,-14,-11.3,-20,-14.9,8817,0.7,-47655,-41.7,-354,-43.8,118,15.9
20055,5,1023,73,0,2020,4,,85,556,560,548,8256686,528001,5798,1145,,0.87,0.5,0.5,0.49,0.38,0.22,0.41,0.76,,-1,-1.2,-13,-2.3,-4,-0.7,-18,-3.2,200096,2.5,-70253,-11.7,-1010,-14.8,51,4.7
20057,5,1023,73,0,2020,4,,82,333,331,338,5868342,328853,3814,1352,,1.13,0.34,0.34,0.34,0.28,0.16,0.26,0.83,,3,3.8,-6,-1.8,-9,-2.6,-15,-4.2,672701,12.9,-72380,-18,351,10.1,190,16.4
20059,5,1023,73,0,2020,4,N,41,0,0,0,0,0,0,0,N,0.76,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,8.06,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20061,5,1023,73,0,2020,4,,88,493,490,490,6781887,645474,7966,1062,,1.42,0.66,0.65,0.65,0.47,0.35,0.67,0.72,,0,0,2,0.4,5,1,13,2.7,934178,16,81668,14.5,1432,21.9,133,14.3
20063,5,1023,73,0,2020,4,,13,52,52,50,663711,28768,313,995,,0.93,0.72,0.71,0.67,0.53,0.11,0.4,0.76,,-1,-7.1,0,0,-1,-1.9,-1,-2,35714,5.7,-120,-0.4,138,78.9,66,7.1
20065,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,50.17,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20065,5,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,0.2,0,0,0,0,0,0,0,N,-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20067,5,1023,73,0,2020,4,,20,109,106,104,1823538,135048,1405,1319,,0.88,0.71,0.7,0.7,0.64,0.54,0.69,0.91,,2,11.1,-1,-0.9,-3,-2.8,-6,-5.5,272339,17.6,29902,28.4,93,7.1,231,21.2
20069,5,1023,73,0,2020,4,,18,72,70,77,1248828,113238,1113,1316,,0.66,0.4,0.39,0.43,0.39,0.22,0.4,0.96,,0,0,-37,-33.9,-37,-34.6,-34,-30.6,-579740,-31.7,5773,5.4,-857,-43.5,26,2
20071,5,1023,73,0,2020,4,,8,34,34,35,462956,9617,142,1037,,1.29,0.91,0.92,0.9,0.8,0.07,0.34,0.89,,0,0,1,3,2,6.2,2,6.1,98484,27,-30867,-76.2,-762,-84.3,179,20.9
20073,5,1023,73,0,2020,4,,17,48,46,45,419388,34806,511,696,,0.91,0.55,0.52,0.47,0.33,0.16,0.57,0.65,,-1,-5.6,-9,-15.8,-10,-17.9,-10,-18.2,-21782,-4.9,-8383,-19.4,-215,-29.6,90,14.9
20075,5,1023,73,0,2020,4,,4,109,116,115,2050756,109846,1078,1392,,0.44,1.22,1.33,1.28,1.31,0.53,0.53,1.03,,0,0,6,5.8,12,11.5,9,8.5,348963,20.5,15954,17,329,43.9,137,10.9
20077,5,1023,73,0,2020,4,,12,63,64,63,710067,59496,719,862,,0.66,0.48,0.48,0.46,0.27,0.15,0.42,0.58,,0,0,-5,-7.4,-2,-3,-5,-7.4,5392,0.8,-18063,-23.3,-323,-31,57,7.1
20079,5,1023,73,0,2020,4,,71,321,322,331,4811081,369336,3700,1140,,1.03,0.4,0.41,0.41,0.33,0.25,0.32,0.81,,-7,-9,-70,-17.9,-64,-16.6,-17,-4.9,-191529,-3.8,24760,7.2,875,31,114,11.1
20081,5,1023,73,0,2020,4,N,5,0,0,0,0,0,0,0,N,0.36,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,78.44,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20083,5,1023,73,0,2020,4,,6,23,23,23,320348,6144,24,1071,,0.94,0.66,0.66,0.63,0.57,0.04,0.04,0.88,,0,0,-3,-11.5,-3,-11.5,-2,-8,-19298,-5.7,-18308,-74.9,-378,-94,53,5.2
20085,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,18.08,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20085,5,1023,73,0,2020,4,,18,125,122,123,1676557,110124,1045,1046,,0.65,0.53,0.52,0.52,0.44,0.22,0.36,0.85,,1,5.9,6,5,3,2.5,4,3.4,274370,19.6,35574,47.7,472,82.4,140,15.5
20087,3,1023,73,0,2020,4,-,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,N,-1,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20087,5,1023,73,0,2020,4,,23,75,68,68,861326,97398,1126,942,,0.67,0.34,0.31,0.32,0.23,0.16,0.18,0.7,,2,9.5,-1,-1.3,-4,-5.6,-3,-4.2,94216,12.3,-3147,-3.1,-363,-24.4,134,16.6
20089,5,1023,73,0,2020,4,,6,19,19,19,301973,4771,25,1223,,0.64,0.45,0.45,0.45,0.56,0.03,0.06,1.23,,0,0,-2,-9.5,-3,-13.6,-2,-9.5,-17355,-5.4,-592,-11,-3,-10.7,72,6.3
20091,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.23,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20091,5,1023,73,0,2020,4,,3018,32463,32133,32195,818238009,39894841,801334,1951,,1.36,1.63,1.61,1.59,1.48,0.88,1.62,0.92,,97,3.3,-511,-1.5,-769,-2.3,-791,-2.4,106447496,15,-1325894,-3.2,33590,4.4,289,17.4
20093,5,1023,73,0,2020,4,,9,71,73,71,1225940,61164,561,1316,,0.79,0.82,0.84,0.81,0.75,0.14,0.38,0.91,,0,0,3,4.4,8,12.3,6,9.2,127647,11.6,5169,9.2,58,11.5,36,2.8
20095,5,1023,73,0,2020,4,,20,117,117,116,1799606,101200,410,1187,,0.91,0.67,0.71,0.71,0.53,0.32,0.14,0.76,,-1,-4.8,-6,-4.9,-2,-1.7,-7,-5.7,-73211,-3.9,-39594,-28.1,-925,-69.3,3,0.3
20097,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,53.04,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20097,5,1023,73,0,2020,4,,5,21,21,21,306470,10917,9,1123,,0.53,0.33,0.34,0.35,0.33,0.08,0.01,0.98,,0,0,1,5,1,5,0,0,-31407,-9.3,1129,11.5,1,12.5,-155,-12.1
20099,5,1023,73,0,2020,4,,42,237,238,235,3143226,222006,2413,1022,,0.98,0.5,0.5,0.49,0.38,0.15,0.37,0.77,,1,2.4,5,2.2,3,1.3,0,0,134261,4.5,-36888,-14.2,-116,-4.6,33,3.3
20101,5,1023,73,0,2020,4,,6,49,50,50,875057,44303,1137,1355,,0.82,1.31,1.34,1.32,1.31,0.41,2.53,0.99,,-1,-14.3,-2,-3.9,-1,-2,-1,-2,-4269,-0.5,36145,443.1,1058,1339.2,29,2.2
20103,5,1023,73,0,2020,4,,130,961,952,955,13625027,1108207,15289,1096,,1,0.8,0.8,0.8,0.53,0.36,0.7,0.66,,4,3.2,-41,-4.1,-35,-3.5,-43,-4.3,-462676,-3.3,-106457,-8.8,-554,-3.5,8,0.7
20105,5,1023,73,0,2020,4,,8,40,41,43,422755,33022,439,787,,0.81,0.68,0.74,0.74,0.33,0.17,0.32,0.46,,0,0,-4,-9.1,-4,-8.9,-4,-8.5,26560,6.7,3520,11.9,348,382.4,115,17.1
20107,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,21.93,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20107,5,1023,73,0,2020,4,,19,103,100,100,1006827,153464,1732,767,,0.83,0.89,0.88,0.85,0.42,0.4,0.58,0.48,,0,0,-1,-1,0,0,0,0,68679,7.3,-2136,-1.4,583,50.7,55,7.7
20109,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,42.19,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20109,5,1023,73,0,2020,4,N,11,0,0,0,0,0,0,0,N,0.93,0,0,0,0,0,0,0,N,-2,-15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20111,5,1023,73,0,2020,4,,90,426,428,421,6799685,638947,11497,1231,,1.17,0.49,0.5,0.49,0.44,0.29,0.9,0.9,,1,1.1,7,1.7,8,1.9,5,1.2,1885847,38.4,193047,43.3,5431,89.5,327,36.2
20113,5,1023,73,0,2020,4,,84,496,497,514,8082882,484283,6045,1238,,1,0.57,0.57,0.59,0.44,0.33,0.62,0.76,,2,2.4,44,9.7,46,10.2,47,10.1,964436,13.5,-91588,-15.9,-377,-5.9,39,3.3
20115,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,17.79,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20115,5,1023,73,0,2020,4,,29,91,90,93,1124835,65452,711,947,,1.03,0.44,0.44,0.45,0.36,0.13,0.27,0.81,,1,3.6,0,0,-3,-3.2,-3,-3.1,-36748,-3.2,-9073,-12.2,88,14.1,-10,-1
20117,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,28.06,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20117,5,1023,73,0,2020,4,,34,211,211,187,2896037,113828,1516,1097,,0.95,0.82,0.82,0.72,0.65,0.27,0.56,0.83,,-1,-2.9,-3,-1.4,-4,-1.9,-30,-13.8,39279,1.4,-14924,-11.6,-160,-9.5,76,7.4
20119,5,1023,73,0,2020,4,,7,40,40,41,557254,39715,447,1063,,0.5,0.47,0.48,0.48,0.35,0.2,0.41,0.72,,-1,-12.5,-3,-7,-5,-11.1,-3,-6.8,-21088,-3.6,12382,45.3,162,56.8,52,5.1
20121,5,1023,73,0,2020,4,,64,440,443,443,6883926,625378,9683,1198,,0.86,0.88,0.9,0.91,0.75,0.47,0.74,0.83,,2,3.2,4,0.9,-12,-2.6,5,1.1,1146552,20,-9703,-1.5,789,8.9,202,20.3
20123,5,1023,73,0,2020,4,,17,146,143,148,2344445,73939,562,1238,,0.73,0.78,0.79,0.81,0.77,0.14,0.3,0.97,,-1,-5.6,-1,-0.7,-4,-2.7,-9,-5.7,321125,15.9,-21929,-22.9,-20,-3.4,203,19.6
20125,5,1023,73,0,2020,4,,70,350,350,354,3971040,365295,4706,869,,0.43,0.43,0.44,0.43,0.29,0.2,0.34,0.67,,-2,-2.8,-21,-5.7,-28,-7.4,-25,-6.6,-82985,-2,-28866,-7.3,-2214,-32,40,4.8
20127,5,1023,73,0,2020,4,,8,52,52,51,796056,31157,71,1185,,0.58,0.57,0.57,0.55,0.56,0.12,0.04,1,,0,0,2,4,1,2,-1,-1.9,-23491,-2.9,-3260,-9.5,42,144.8,-51,-4.1
20129,5,1023,73,0,2020,4,,6,46,45,46,721934,38169,143,1216,,0.72,0.97,0.97,1,0.96,0.2,0.25,0.97,,1,20,5,12.2,4,9.8,5,12.2,98818,15.9,-605,-1.6,103,257.5,47,4
20131,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,13.85,0,0,0,0,0,0,0,N,-1,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20131,5,1023,73,0,2020,4,,27,182,180,185,3237016,149937,1599,1366,,0.75,0.64,0.63,0.64,0.64,0.29,0.45,1.01,,-2,-6.9,-7,-3.7,-9,-4.8,-7,-3.6,108537,3.5,45658,43.8,426,36.3,99,7.8
20133,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,11.53,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20133,5,1023,73,0,2020,4,,46,234,234,237,2962001,209089,2304,970,,1.06,0.65,0.65,0.66,0.48,0.19,0.35,0.73,,-1,-2.1,-7,-2.9,-6,-2.5,-3,-1.2,74372,2.6,12647,6.4,438,23.5,46,5
20135,5,1023,73,0,2020,4,,13,49,50,51,757139,44633,679,1165,,0.98,0.76,0.78,0.79,0.67,0.19,0.7,0.86,,2,18.2,0,0,2,4.2,1,2,2154,0.3,22843,104.8,560,470.6,-20,-1.7
20137,5,1023,73,0,2020,4,,14,99,98,101,1799841,63345,642,1394,,0.8,0.77,0.78,0.78,0.79,0.23,0.7,1.01,,2,16.7,-3,-2.9,-7,-6.7,-5,-4.7,-53583,-2.9,3298,5.5,250,63.8,28,2
20139,5,1023,73,0,2020,4,,23,113,116,114,1436593,91878,964,967,,0.81,0.7,0.73,0.7,0.64,0.18,0.37,0.9,,0,0,-10,-8.1,-3,-2.5,-5,-4.2,-251002,-14.9,13866,17.8,400,70.9,-112,-10.4
20141,5,1023,73,0,2020,4,,13,51,53,51,598762,36806,515,891,,0.8,0.63,0.65,0.63,0.49,0.26,0.49,0.78,,0,0,-4,-7.3,-4,-7,-6,-10.5,-93987,-13.6,-7785,-17.5,78,17.8,-55,-5.8
20143,5,1023,73,0,2020,4,,16,76,75,75,971577,58513,626,992,,1.07,1.04,1.05,1.01,0.95,0.28,0.55,0.92,,-1,-5.9,-3,-3.8,-3,-3.8,-8,-9.6,-92073,-8.7,-12516,-17.6,-219,-25.9,-31,-3
20145,5,1023,73,0,2020,4,,18,81,82,83,1173739,97961,1539,1101,,1,0.52,0.54,0.52,0.41,0.25,1.37,0.77,,2,12.5,-4,-4.7,-2,-2.4,3,3.8,93505,8.7,38978,66.1,988,179.3,100,10
20147,5,1023,73,0,2020,4,,16,123,123,120,2171099,85467,782,1369,,0.77,0.93,0.93,0.91,0.96,0.23,0.56,1.04,,-3,-15.8,-3,-2.4,-6,-4.7,-10,-7.7,45695,2.1,-44642,-34.3,-452,-36.6,95,7.5
20149,3,1023,73,0,2020,4,N,2,0,0,0,0,0,0,0,N,16.88,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20149,5,1023,73,0,2020,4,,59,323,309,332,4676782,318622,3610,1120,,0.99,0.57,0.55,0.58,0.44,0.3,0.38,0.78,,6,11.3,3,0.9,-17,-5.2,15,4.7,616176,15.2,101855,47,1831,102.9,147,15.1
20151,5,1023,73,0,2020,4,,27,129,127,125,2419693,190609,838,1466,,0.86,0.5,0.49,0.48,0.52,0.3,0.26,1.06,,1,3.8,-17,-11.6,-13,-9.3,-15,-10.7,182757,8.2,35905,23.2,-335,-28.6,254,21
20153,5,1023,73,0,2020,4,,7,43,46,46,699905,34389,377,1196,,0.62,0.79,0.82,0.81,0.71,0.25,0.66,0.88,,0,0,-1,-2.3,2,4.5,4,9.5,116494,20,-8797,-20.4,86,29.6,160,15.4
20155,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,3.46,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20155,5,1023,73,0,2020,4,,172,1052,1045,1054,15547800,1095101,16806,1139,,1.19,0.69,0.69,0.7,0.57,0.3,0.87,0.81,,-7,-3.9,-16,-1.5,-19,-1.8,-5,-0.5,1766406,12.8,-2391,-0.2,1220,7.8,142,14.2
20157,5,1023,73,0,2020,4,,15,72,70,72,1197890,83196,824,1292,,0.75,0.68,0.66,0.68,0.78,0.34,0.61,1.16,,0,0,-1,-1.4,-3,-4.1,-1,-1.4,10684,0.9,9109,12.3,217,35.7,41,3.3
20159,5,1023,73,0,2020,4,,21,130,128,128,1689402,90694,1211,1010,,0.71,0.59,0.6,0.6,0.45,0.16,0.4,0.76,,1,5,1,0.8,2,1.6,2,1.6,238469,16.4,-45567,-33.4,-145,-10.7,131,14.9
20161,5,1023,73,0,2020,4,,213,1590,1584,1602,24860280,2099892,31469,1201,,1.37,0.99,0.98,1.01,0.8,0.72,1.4,0.81,,5,2.4,-3,-0.2,-16,-1,16,1,3398987,15.8,153723,7.9,6615,26.6,165,15.9
20163,5,1023,73,0,2020,4,,10,85,83,89,1204168,47990,499,1081,,0.56,0.84,0.81,0.88,0.72,0.15,0.42,0.85,,0,0,-3,-3.4,-1,-1.2,-2,-2.2,112139,10.3,-19545,-28.9,-105,-17.4,123,12.8
20165,5,1023,73,0,2020,4,,7,27,28,27,508092,44009,704,1430,,0.73,0.48,0.49,0.47,0.58,0.25,1.06,1.2,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20167,5,1023,73,0,2020,4,,21,91,86,73,1766775,92451,637,1631,,0.8,0.66,0.63,0.54,0.83,0.36,0.5,1.36,,-1,-4.5,-5,-5.2,-7,-7.5,-21,-22.3,115400,7,-8438,-8.4,-445,-41.1,284,21.1
20169,5,1023,73,0,2020,4,,171,896,892,877,20507109,1051083,20139,1776,,1.3,0.54,0.54,0.53,0.64,0.31,0.81,1.19,,3,1.8,-8,-0.9,-6,-0.7,-3,-0.3,5919831,40.6,152822,17,5879,41.2,521,41.5
20171,5,1023,73,0,2020,4,,16,102,104,104,1682626,85247,762,1253,,0.69,0.76,0.79,0.78,0.58,0.34,0.42,0.75,,0,0,0,0,3,3,-1,-1,170645,11.3,22761,36.4,191,33.5,120,10.6
20173,1,1023,73,0,2020,4,,2,24,25,24,691120,0,0,2185,,2.16,1.13,1.18,1.12,1.21,0,0,1.05,,0,0,0,0,0,0,-1,-4,-15905,-2.2,0,0,0,0,-20,-0.9
20173,3,1023,73,0,2020,4,N,1,0,0,0,0,0,0,0,N,0.43,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20173,5,1023,73,0,2020,4,,1359,10151,10135,10147,159399920,14111017,241376,1209,,1.18,0.72,0.72,0.72,0.49,0.52,0.98,0.68,,-13,-0.9,-211,-2,-312,-3,-338,-3.2,10534202,7.1,-2030639,-12.6,-19583,-7.5,111,10.1
